F1,Indicator Code,Country ISO3,Year,Indicator,answer, Value ,Subindicator Type,Country,Region (global),Ida / Ibrd (global)
2:23820,DB42,MDA,1/1/2011,Paying Taxes: Payments number per year,, 49.00 ,Total,Moldova,Europe & Central Asia,Blend
2:23822,DB45,MDA,1/1/2011,Paying Taxes: Time hours per year,, 228.00 ,Total,Moldova,Europe & Central Asia,Blend
2:23823,DB46,MDA,1/1/2011,Paying Taxes: Total tax rate % of profit,, 30.80 ,Total,Moldova,Europe & Central Asia,Blend
2:23834,DB42,MDG,1/1/2011,Paying Taxes: Payments number per year,, 23.00 ,Total,Madagascar,Sub-Saharan Africa,IDA
2:23836,DB45,MDG,1/1/2011,Paying Taxes: Time hours per year,, 201.00 ,Total,Madagascar,Sub-Saharan Africa,IDA
2:23837,DB46,MDG,1/1/2011,Paying Taxes: Total tax rate % of profit,, 41.20 ,Total,Madagascar,Sub-Saharan Africa,IDA
2:23845,DB42,MDV,1/1/2011,Paying Taxes: Payments number per year,, 3.00 ,Total,Maldives,South Asia,IDA
2:23847,DB45,MDV,1/1/2011,Paying Taxes: Time hours per year,, -   ,Total,Maldives,South Asia,IDA
2:23848,DB46,MDV,1/1/2011,Paying Taxes: Total tax rate % of profit,, 9.30 ,Total,Maldives,South Asia,IDA
2:23854,DB45,MEX,1/1/2011,Paying Taxes: Time hours per year,, 347.00 ,Total,Mexico,Latin America & Caribbean,IBRD
2:23863,DB42,MHL,1/1/2011,Paying Taxes: Payments number per year,, 9.00 ,Total,Marshall Islands,East Asia & Pacific,IDA
2:23864,DB45,MHL,1/1/2011,Paying Taxes: Time hours per year,, 128.00 ,Total,Marshall Islands,East Asia & Pacific,IDA
2:23865,DB46,MHL,1/1/2011,Paying Taxes: Total tax rate % of profit,, 64.80 ,Total,Marshall Islands,East Asia & Pacific,IDA
2:23870,DB42,MKD,1/1/2011,Paying Taxes: Payments number per year,, 40.00 ,Total,"Macedonia, FYR",Europe & Central Asia,IBRD
2:23872,DB45,MKD,1/1/2011,Paying Taxes: Time hours per year,, 119.00 ,Total,"Macedonia, FYR",Europe & Central Asia,IBRD
2:23873,DB46,MKD,1/1/2011,Paying Taxes: Total tax rate % of profit,, 7.50 ,Total,"Macedonia, FYR",Europe & Central Asia,IBRD
2:23884,DB42,MLI,1/1/2011,Paying Taxes: Payments number per year,, 59.00 ,Total,Mali,Sub-Saharan Africa,IDA
2:23886,DB45,MLI,1/1/2011,Paying Taxes: Time hours per year,, 270.00 ,Total,Mali,Sub-Saharan Africa,IDA
2:23887,DB46,MLI,1/1/2011,Paying Taxes: Total tax rate % of profit,, 51.10 ,Total,Mali,Sub-Saharan Africa,IDA
2:23897,DB42,MLT,1/1/2011,Paying Taxes: Payments number per year,, 7.00 ,Total,Malta,Middle East & North Africa,..
2:23899,DB45,MLT,1/1/2011,Paying Taxes: Time hours per year,, 139.00 ,Total,Malta,Middle East & North Africa,..
2:23900,DB46,MLT,1/1/2011,Paying Taxes: Total tax rate % of profit,, 41.40 ,Total,Malta,Middle East & North Africa,..
2:23921,DB42,MNE,1/1/2011,Paying Taxes: Payments number per year,, 42.00 ,Total,Montenegro,Europe & Central Asia,IBRD
2:23923,DB45,MNE,1/1/2011,Paying Taxes: Time hours per year,, 372.00 ,Total,Montenegro,Europe & Central Asia,IBRD
2:23924,DB46,MNE,1/1/2011,Paying Taxes: Total tax rate % of profit,, 24.60 ,Total,Montenegro,Europe & Central Asia,IBRD
2:23935,DB42,MNG,1/1/2011,Paying Taxes: Payments number per year,, 41.00 ,Total,Mongolia,East Asia & Pacific,Blend
2:23937,DB45,MNG,1/1/2011,Paying Taxes: Time hours per year,, 192.00 ,Total,Mongolia,East Asia & Pacific,Blend
2:23938,DB46,MNG,1/1/2011,Paying Taxes: Total tax rate % of profit,, 24.70 ,Total,Mongolia,East Asia & Pacific,Blend
2:23949,DB42,MOZ,1/1/2011,Paying Taxes: Payments number per year,, 37.00 ,Total,Mozambique,Sub-Saharan Africa,IDA
2:23951,DB45,MOZ,1/1/2011,Paying Taxes: Time hours per year,, 230.00 ,Total,Mozambique,Sub-Saharan Africa,IDA
2:23952,DB46,MOZ,1/1/2011,Paying Taxes: Total tax rate % of profit,, 37.00 ,Total,Mozambique,Sub-Saharan Africa,IDA
2:23963,DB42,MRT,1/1/2011,Paying Taxes: Payments number per year,, 37.00 ,Total,Mauritania,Sub-Saharan Africa,IDA
2:23965,DB45,MRT,1/1/2011,Paying Taxes: Time hours per year,, 696.00 ,Total,Mauritania,Sub-Saharan Africa,IDA
2:23966,DB46,MRT,1/1/2011,Paying Taxes: Total tax rate % of profit,, 68.20 ,Total,Mauritania,Sub-Saharan Africa,IDA
2:23977,DB42,MUS,1/1/2011,Paying Taxes: Payments number per year,, 8.00 ,Total,Mauritius,Sub-Saharan Africa,IBRD
2:23979,DB45,MUS,1/1/2011,Paying Taxes: Time hours per year,, 161.00 ,Total,Mauritius,Sub-Saharan Africa,IBRD
2:23980,DB46,MUS,1/1/2011,Paying Taxes: Total tax rate % of profit,, 28.30 ,Total,Mauritius,Sub-Saharan Africa,IBRD
2:23991,DB42,MWI,1/1/2011,Paying Taxes: Payments number per year,, 23.00 ,Total,Malawi,Sub-Saharan Africa,IDA
2:23993,DB45,MWI,1/1/2011,Paying Taxes: Time hours per year,, 157.00 ,Total,Malawi,Sub-Saharan Africa,IDA
2:23994,DB46,MWI,1/1/2011,Paying Taxes: Total tax rate % of profit,, 29.00 ,Total,Malawi,Sub-Saharan Africa,IDA
2:24005,DB42,MYS,1/1/2011,Paying Taxes: Payments number per year,, 13.00 ,Total,Malaysia,East Asia & Pacific,IBRD
2:24007,DB45,MYS,1/1/2011,Paying Taxes: Time hours per year,, 133.00 ,Total,Malaysia,East Asia & Pacific,IBRD
2:24008,DB46,MYS,1/1/2011,Paying Taxes: Total tax rate % of profit,, 34.10 ,Total,Malaysia,East Asia & Pacific,IBRD
2:24019,DB42,NAM,1/1/2011,Paying Taxes: Payments number per year,, 37.00 ,Total,Namibia,Sub-Saharan Africa,IBRD
2:24021,DB45,NAM,1/1/2011,Paying Taxes: Time hours per year,, 339.00 ,Total,Namibia,Sub-Saharan Africa,IBRD
2:24022,DB46,NAM,1/1/2011,Paying Taxes: Total tax rate % of profit,, 21.80 ,Total,Namibia,Sub-Saharan Africa,IBRD
2:24031,DB42,NER,1/1/2011,Paying Taxes: Payments number per year,, 41.00 ,Total,Niger,Sub-Saharan Africa,IDA
2:24033,DB45,NER,1/1/2011,Paying Taxes: Time hours per year,, 270.00 ,Total,Niger,Sub-Saharan Africa,IDA
2:24034,DB46,NER,1/1/2011,Paying Taxes: Total tax rate % of profit,, 44.30 ,Total,Niger,Sub-Saharan Africa,IDA
2:24044,DB45,NGA,1/1/2011,Paying Taxes: Time hours per year,, 938.00 ,Total,Nigeria,Sub-Saharan Africa,Blend
2:24056,DB42,NIC,1/1/2011,Paying Taxes: Payments number per year,, 43.00 ,Total,Nicaragua,Latin America & Caribbean,IDA
2:24058,DB45,NIC,1/1/2011,Paying Taxes: Time hours per year,, 207.00 ,Total,Nicaragua,Latin America & Caribbean,IDA
2:24059,DB46,NIC,1/1/2011,Paying Taxes: Total tax rate % of profit,, 64.10 ,Total,Nicaragua,Latin America & Caribbean,IDA
2:24069,DB42,NLD,1/1/2011,Paying Taxes: Payments number per year,, 9.00 ,Total,Netherlands,Europe & Central Asia,..
2:24071,DB45,NLD,1/1/2011,Paying Taxes: Time hours per year,, 124.00 ,Total,Netherlands,Europe & Central Asia,..
2:24072,DB46,NLD,1/1/2011,Paying Taxes: Total tax rate % of profit,, 39.60 ,Total,Netherlands,Europe & Central Asia,..
2:24078,DB42,NOR,1/1/2011,Paying Taxes: Payments number per year,, 4.00 ,Total,Norway,Europe & Central Asia,..
2:24080,DB45,NOR,1/1/2011,Paying Taxes: Time hours per year,, 87.00 ,Total,Norway,Europe & Central Asia,..
2:24081,DB46,NOR,1/1/2011,Paying Taxes: Total tax rate % of profit,, 40.70 ,Total,Norway,Europe & Central Asia,..
2:24088,DB42,NPL,1/1/2011,Paying Taxes: Payments number per year,, 34.00 ,Total,Nepal,South Asia,IDA
2:24090,DB45,NPL,1/1/2011,Paying Taxes: Time hours per year,, 326.00 ,Total,Nepal,South Asia,IDA
2:24091,DB46,NPL,1/1/2011,Paying Taxes: Total tax rate % of profit,, 31.50 ,Total,Nepal,South Asia,IDA
2:24101,DB42,NZL,1/1/2011,Paying Taxes: Payments number per year,, 8.00 ,Total,New Zealand,East Asia & Pacific,..
2:24103,DB45,NZL,1/1/2011,Paying Taxes: Time hours per year,, 172.00 ,Total,New Zealand,East Asia & Pacific,..
2:24104,DB46,NZL,1/1/2011,Paying Taxes: Total tax rate % of profit,, 34.40 ,Total,New Zealand,East Asia & Pacific,..
2:24110,DB42,OMN,1/1/2011,Paying Taxes: Payments number per year,, 15.00 ,Total,Oman,Middle East & North Africa,..
2:24112,DB45,OMN,1/1/2011,Paying Taxes: Time hours per year,, 62.00 ,Total,Oman,Middle East & North Africa,..
2:24113,DB46,OMN,1/1/2011,Paying Taxes: Total tax rate % of profit,, 22.00 ,Total,Oman,Middle East & North Africa,..
2:24121,DB45,PAK,1/1/2011,Paying Taxes: Time hours per year,, 307.00 ,Total,Pakistan,South Asia,Blend
2:24133,DB42,PAN,1/1/2011,Paying Taxes: Payments number per year,, 52.00 ,Total,Panama,Latin America & Caribbean,IBRD
2:24135,DB45,PAN,1/1/2011,Paying Taxes: Time hours per year,, 482.00 ,Total,Panama,Latin America & Caribbean,IBRD
2:24136,DB46,PAN,1/1/2011,Paying Taxes: Total tax rate % of profit,, 43.60 ,Total,Panama,Latin America & Caribbean,IBRD
2:24147,DB42,PER,1/1/2011,Paying Taxes: Payments number per year,, 9.00 ,Total,Peru,Latin America & Caribbean,IBRD
2:24149,DB45,PER,1/1/2011,Paying Taxes: Time hours per year,, 309.00 ,Total,Peru,Latin America & Caribbean,IBRD
2:24150,DB46,PER,1/1/2011,Paying Taxes: Total tax rate % of profit,, 37.60 ,Total,Peru,Latin America & Caribbean,IBRD
2:24161,DB42,PHL,1/1/2011,Paying Taxes: Payments number per year,, 47.00 ,Total,Philippines,East Asia & Pacific,IBRD
2:24163,DB45,PHL,1/1/2011,Paying Taxes: Time hours per year,, 195.00 ,Total,Philippines,East Asia & Pacific,IBRD
2:24164,DB46,PHL,1/1/2011,Paying Taxes: Total tax rate % of profit,, 44.50 ,Total,Philippines,East Asia & Pacific,IBRD
2:24172,DB42,PLW,1/1/2011,Paying Taxes: Payments number per year,, 11.00 ,Total,Palau,East Asia & Pacific,IBRD
2:24173,DB45,PLW,1/1/2011,Paying Taxes: Time hours per year,, 128.00 ,Total,Palau,East Asia & Pacific,IBRD
2:24174,DB46,PLW,1/1/2011,Paying Taxes: Total tax rate % of profit,, 72.50 ,Total,Palau,East Asia & Pacific,IBRD
2:24177,DB42,PNG,1/1/2011,Paying Taxes: Payments number per year,, 32.00 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:24179,DB45,PNG,1/1/2011,Paying Taxes: Time hours per year,, 194.00 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:24180,DB46,PNG,1/1/2011,Paying Taxes: Total tax rate % of profit,, 42.10 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:24189,DB42,POL,1/1/2011,Paying Taxes: Payments number per year,, 30.00 ,Total,Poland,Europe & Central Asia,IBRD
2:24191,DB45,POL,1/1/2011,Paying Taxes: Time hours per year,, 298.00 ,Total,Poland,Europe & Central Asia,IBRD
2:24192,DB46,POL,1/1/2011,Paying Taxes: Total tax rate % of profit,, 40.10 ,Total,Poland,Europe & Central Asia,IBRD
2:24202,DB42,PRI,1/1/2011,Paying Taxes: Payments number per year,, 16.00 ,Total,Puerto Rico,Latin America & Caribbean,..
2:24204,DB45,PRI,1/1/2011,Paying Taxes: Time hours per year,, 218.00 ,Total,Puerto Rico,Latin America & Caribbean,..
2:24205,DB46,PRI,1/1/2011,Paying Taxes: Total tax rate % of profit,, 63.10 ,Total,Puerto Rico,Latin America & Caribbean,..
2:24212,DB42,PRT,1/1/2011,Paying Taxes: Payments number per year,, 8.00 ,Total,Portugal,Europe & Central Asia,..
2:24214,DB45,PRT,1/1/2011,Paying Taxes: Time hours per year,, 275.00 ,Total,Portugal,Europe & Central Asia,..
2:24215,DB46,PRT,1/1/2011,Paying Taxes: Total tax rate % of profit,, 42.60 ,Total,Portugal,Europe & Central Asia,..
2:24226,DB42,PRY,1/1/2011,Paying Taxes: Payments number per year,, 35.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2:24228,DB45,PRY,1/1/2011,Paying Taxes: Time hours per year,, 387.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2:24229,DB46,PRY,1/1/2011,Paying Taxes: Total tax rate % of profit,, 35.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2:24237,DB42,PSE,1/1/2011,Paying Taxes: Payments number per year,, 39.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2:24239,DB45,PSE,1/1/2011,Paying Taxes: Time hours per year,, 170.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2:24240,DB46,PSE,1/1/2011,Paying Taxes: Total tax rate % of profit,, 0.40 ,Total,West Bank and Gaza,Middle East & North Africa,..
2:24248,DB42,QAT,1/1/2011,Paying Taxes: Payments number per year,, 3.00 ,Total,Qatar,Middle East & North Africa,..
2:24249,DB45,QAT,1/1/2011,Paying Taxes: Time hours per year,, 36.00 ,Total,Qatar,Middle East & North Africa,..
2:24250,DB46,QAT,1/1/2011,Paying Taxes: Total tax rate % of profit,, 11.30 ,Total,Qatar,Middle East & North Africa,..
2:24257,DB42,ROU,1/1/2011,Paying Taxes: Payments number per year,, 113.00 ,Total,Romania,Europe & Central Asia,IBRD
2:24259,DB45,ROU,1/1/2011,Paying Taxes: Time hours per year,, 224.00 ,Total,Romania,Europe & Central Asia,IBRD
2:24260,DB46,ROU,1/1/2011,Paying Taxes: Total tax rate % of profit,, 43.50 ,Total,Romania,Europe & Central Asia,IBRD
2:24272,DB45,RUS,1/1/2011,Paying Taxes: Time hours per year,, 290.00 ,Total,Russian Federation,Europe & Central Asia,IBRD
2:24280,ES45,RWA,1/1/2011,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 4.50 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24284,DB42,RWA,1/1/2011,Paying Taxes: Payments number per year,, 17.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24286,DB45,RWA,1/1/2011,Paying Taxes: Time hours per year,, 148.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24287,DB46,RWA,1/1/2011,Paying Taxes: Total tax rate % of profit,, 34.70 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24288,ES28,RWA,1/1/2011,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 3.30 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24289,ES40,RWA,1/1/2011,Regulations and Taxes / Number of visits or required meetings with tax officials,, 1.80 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24290,ES66,RWA,1/1/2011,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 29.50 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24291,ES67,RWA,1/1/2011,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 31.30 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:24297,DB42,SAU,1/1/2011,Paying Taxes: Payments number per year,, 14.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2:24299,DB45,SAU,1/1/2011,Paying Taxes: Time hours per year,, 79.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2:24300,DB46,SAU,1/1/2011,Paying Taxes: Total tax rate % of profit,, 14.70 ,Total,Saudi Arabia,Middle East & North Africa,..
2:24305,DB42,SDN,1/1/2011,Paying Taxes: Payments number per year,, 42.00 ,Total,Sudan,Sub-Saharan Africa,IDA
2:24307,DB45,SDN,1/1/2011,Paying Taxes: Time hours per year,, 180.00 ,Total,Sudan,Sub-Saharan Africa,IDA
2:24308,DB46,SDN,1/1/2011,Paying Taxes: Total tax rate % of profit,, 36.10 ,Total,Sudan,Sub-Saharan Africa,IDA
2:24317,DB42,SEN,1/1/2011,Paying Taxes: Payments number per year,, 59.00 ,Total,Senegal,Sub-Saharan Africa,IDA
2:24319,DB45,SEN,1/1/2011,Paying Taxes: Time hours per year,, 666.00 ,Total,Senegal,Sub-Saharan Africa,IDA
2:24320,DB46,SEN,1/1/2011,Paying Taxes: Total tax rate % of profit,, 45.50 ,Total,Senegal,Sub-Saharan Africa,IDA
2:24330,DB42,SGP,1/1/2011,Paying Taxes: Payments number per year,, 6.00 ,Total,Singapore,East Asia & Pacific,..
2:24332,DB45,SGP,1/1/2011,Paying Taxes: Time hours per year,, 85.50 ,Total,Singapore,East Asia & Pacific,..
2:24333,DB46,SGP,1/1/2011,Paying Taxes: Total tax rate % of profit,, 23.80 ,Total,Singapore,East Asia & Pacific,..
2:24338,DB42,SLB,1/1/2011,Paying Taxes: Payments number per year,, 34.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:24340,DB45,SLB,1/1/2011,Paying Taxes: Time hours per year,, 80.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:24341,DB46,SLB,1/1/2011,Paying Taxes: Total tax rate % of profit,, 26.20 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:24350,DB42,SLE,1/1/2011,Paying Taxes: Payments number per year,, 33.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2:24352,DB45,SLE,1/1/2011,Paying Taxes: Time hours per year,, 341.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2:24353,DB46,SLE,1/1/2011,Paying Taxes: Total tax rate % of profit,, 32.40 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2:24364,DB42,SLV,1/1/2011,Paying Taxes: Payments number per year,, 41.00 ,Total,El Salvador,Latin America & Caribbean,IBRD
2:24366,DB45,SLV,1/1/2011,Paying Taxes: Time hours per year,, 320.00 ,Total,El Salvador,Latin America & Caribbean,IBRD
2:24367,DB46,SLV,1/1/2011,Paying Taxes: Total tax rate % of profit,, 34.80 ,Total,El Salvador,Latin America & Caribbean,IBRD
2:24385,DB42,SRB,1/1/2011,Paying Taxes: Payments number per year,, 67.00 ,Total,Serbia,Europe & Central Asia,IBRD
2:24387,DB45,SRB,1/1/2011,Paying Taxes: Time hours per year,, 279.00 ,Total,Serbia,Europe & Central Asia,IBRD
2:24388,DB46,SRB,1/1/2011,Paying Taxes: Total tax rate % of profit,, 33.30 ,Total,Serbia,Europe & Central Asia,IBRD
2:24406,DB42,STP,1/1/2011,Paying Taxes: Payments number per year,, 46.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2:24408,DB45,STP,1/1/2011,Paying Taxes: Time hours per year,, 424.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2:24409,DB46,STP,1/1/2011,Paying Taxes: Total tax rate % of profit,, 38.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2:24414,DB42,SUR,1/1/2011,Paying Taxes: Payments number per year,, 30.00 ,Total,Suriname,Latin America & Caribbean,IBRD
2:24416,DB45,SUR,1/1/2011,Paying Taxes: Time hours per year,, 199.00 ,Total,Suriname,Latin America & Caribbean,IBRD
2:24417,DB46,SUR,1/1/2011,Paying Taxes: Total tax rate % of profit,, 27.90 ,Total,Suriname,Latin America & Caribbean,IBRD
2:24428,DB42,SVK,1/1/2011,Paying Taxes: Payments number per year,, 32.00 ,Total,Slovak Republic,Europe & Central Asia,..
2:24430,DB45,SVK,1/1/2011,Paying Taxes: Time hours per year,, 231.00 ,Total,Slovak Republic,Europe & Central Asia,..
2:24431,DB46,SVK,1/1/2011,Paying Taxes: Total tax rate % of profit,, 50.20 ,Total,Slovak Republic,Europe & Central Asia,..
2:24442,DB42,SVN,1/1/2011,Paying Taxes: Payments number per year,, 21.00 ,Total,Slovenia,Europe & Central Asia,..
2:24444,DB45,SVN,1/1/2011,Paying Taxes: Time hours per year,, 245.00 ,Total,Slovenia,Europe & Central Asia,..
2:24445,DB46,SVN,1/1/2011,Paying Taxes: Total tax rate % of profit,, 32.90 ,Total,Slovenia,Europe & Central Asia,..
2:24456,DB42,SWE,1/1/2011,Paying Taxes: Payments number per year,, 6.00 ,Total,Sweden,Europe & Central Asia,..
2:24458,DB45,SWE,1/1/2011,Paying Taxes: Time hours per year,, 122.00 ,Total,Sweden,Europe & Central Asia,..
2:24459,DB46,SWE,1/1/2011,Paying Taxes: Total tax rate % of profit,, 52.10 ,Total,Sweden,Europe & Central Asia,..
2:24469,DB42,SWZ,1/1/2011,Paying Taxes: Payments number per year,, 33.00 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2:24471,DB45,SWZ,1/1/2011,Paying Taxes: Time hours per year,, 116.00 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2:24472,DB46,SWZ,1/1/2011,Paying Taxes: Total tax rate % of profit,, 37.60 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2:24482,DB42,SYC,1/1/2011,Paying Taxes: Payments number per year,, 23.00 ,Total,Seychelles,Sub-Saharan Africa,IBRD
2:24484,DB45,SYC,1/1/2011,Paying Taxes: Time hours per year,, 76.00 ,Total,Seychelles,Sub-Saharan Africa,IBRD
2:24485,DB46,SYC,1/1/2011,Paying Taxes: Total tax rate % of profit,, 30.00 ,Total,Seychelles,Sub-Saharan Africa,IBRD
2:24490,DB42,SYR,1/1/2011,Paying Taxes: Payments number per year,, 20.00 ,Total,Syrian Arab Republic,Middle East & North Africa,IDA
2:24492,DB45,SYR,1/1/2011,Paying Taxes: Time hours per year,, 336.00 ,Total,Syrian Arab Republic,Middle East & North Africa,IDA
2:24493,DB46,SYR,1/1/2011,Paying Taxes: Total tax rate % of profit,, 39.90 ,Total,Syrian Arab Republic,Middle East & North Africa,IDA
2:24504,DB42,TCD,1/1/2011,Paying Taxes: Payments number per year,, 54.00 ,Total,Chad,Sub-Saharan Africa,IDA
2:24506,DB45,TCD,1/1/2011,Paying Taxes: Time hours per year,, 732.00 ,Total,Chad,Sub-Saharan Africa,IDA
2:24507,DB46,TCD,1/1/2011,Paying Taxes: Total tax rate % of profit,, 75.80 ,Total,Chad,Sub-Saharan Africa,IDA
2:24516,DB42,TGO,1/1/2011,Paying Taxes: Payments number per year,, 49.00 ,Total,Togo,Sub-Saharan Africa,IDA
2:24518,DB45,TGO,1/1/2011,Paying Taxes: Time hours per year,, 270.00 ,Total,Togo,Sub-Saharan Africa,IDA
2:24519,DB46,TGO,1/1/2011,Paying Taxes: Total tax rate % of profit,, 48.90 ,Total,Togo,Sub-Saharan Africa,IDA
2:24528,DB42,THA,1/1/2011,Paying Taxes: Payments number per year,, 21.00 ,Total,Thailand,East Asia & Pacific,IBRD
2:24530,DB45,THA,1/1/2011,Paying Taxes: Time hours per year,, 264.00 ,Total,Thailand,East Asia & Pacific,IBRD
2:24531,DB46,THA,1/1/2011,Paying Taxes: Total tax rate % of profit,, 35.90 ,Total,Thailand,East Asia & Pacific,IBRD
2:24542,DB42,TJK,1/1/2011,Paying Taxes: Payments number per year,, 69.00 ,Total,Tajikistan,Europe & Central Asia,IDA
2:24544,DB45,TJK,1/1/2011,Paying Taxes: Time hours per year,, 296.00 ,Total,Tajikistan,Europe & Central Asia,IDA
2:24545,DB46,TJK,1/1/2011,Paying Taxes: Total tax rate % of profit,, 84.50 ,Total,Tajikistan,Europe & Central Asia,IDA
2:24556,DB42,TLS,1/1/2011,Paying Taxes: Payments number per year,, 6.00 ,Total,Timor-Leste,East Asia & Pacific,Blend
2:24558,DB45,TLS,1/1/2011,Paying Taxes: Time hours per year,, 276.00 ,Total,Timor-Leste,East Asia & Pacific,Blend
2:24559,DB46,TLS,1/1/2011,Paying Taxes: Total tax rate % of profit,, 11.20 ,Total,Timor-Leste,East Asia & Pacific,Blend
2:24568,DB42,TON,1/1/2011,Paying Taxes: Payments number per year,, 19.00 ,Total,Tonga,East Asia & Pacific,IDA
2:24570,DB45,TON,1/1/2011,Paying Taxes: Time hours per year,, 164.00 ,Total,Tonga,East Asia & Pacific,IDA
2:24571,DB46,TON,1/1/2011,Paying Taxes: Total tax rate % of profit,, 23.60 ,Total,Tonga,East Asia & Pacific,IDA
2:24580,DB42,TTO,1/1/2011,Paying Taxes: Payments number per year,, 39.00 ,Total,Trinidad and Tobago,Latin America & Caribbean,IBRD
